reply_uri,reply_cid,original_post_uri,original_post_text,reply_text,reply_created_at,reply_reply_count,reply_repost_count,reply_like_count,reply_indexed_at,reply_author_handle,reply_author_display_name,reply_author_did
at://did:plc:dc2b6br23m3y7lzxytgx4ikf/app.bsky.feed.post/3l4m2xylzi22t,bafyreie6ytfyu3dnc64cxfmwrxeplgpbhp5nboxrp4lygpwfjngul6qulq,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4lyasvp3k2b,O que você achou do #DebateSBT? #SimboraSP #Tabata40,"Tabata sempre top 
Ao contrário do CHARLATÃO MARÇAL, bora pra cima prefeita!!",2024-09-20T17:18:55.591Z,0,0,0,2024-09-20T17:18:55.591Z,1970x.bsky.social,RP Politic,did:plc:dc2b6br23m3y7lzxytgx4ikf
at://did:plc:6mcopfer6kelyqezcc26657q/app.bsky.feed.post/3l4mj2z4lyf25,bafyreidllypt3tu4iqclnlceshke6of4sca2pi7otawpxx7ndqgks7tibm,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4lyasvp3k2b,O que você achou do #DebateSBT? #SimboraSP #Tabata40,Não votem nestes vagabundos que protegem o psicopata Alexandre de Moraes,2024-09-20T21:31:09.721Z,0,0,0,2024-09-20T21:31:09.721Z,marcotc.bsky.social,,did:plc:6mcopfer6kelyqezcc26657q
at://did:plc:2q7u3abvaqn5264rkhsj4afr/app.bsky.feed.post/3l4lyflqosk2o,bafyreihch7dbozhe624zk46sg2bhnxtfqcpsswvryqrpwt4uyhmlrm4ayy,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4lyasvp3k2b,O que você achou do #DebateSBT? #SimboraSP #Tabata40,"Muito boa a sua argumentação final, vai ter que focar bem nisso para não perder votos na reta final. Uma bela campanha.",2024-09-20T16:32:50.119Z,0,0,0,2024-09-20T16:32:50.119Z,exiladodotwitter.bsky.social,"Um café, por favor.",did:plc:2q7u3abvaqn5264rkhsj4afr
at://did:plc:zll5xpxo3cjaonapr2o74iah/app.bsky.feed.post/3l4ltzosxsk2z,bafyreihymk7ubkuv6qkvbpupmbimw56iv43wg6kqbpncxnebq6plbcbffu,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4lrhuhse22u,Simbora apresentar as nossas propostas pra mudar São Paulo! Acompanhe ao vivo o #DebateSBT: www.youtube.com/watch?v=YIa-...,"Tabata, desafia a bolsonarista do Novo a ficar 30 minutos sem falar a palavra ""esquerda"" e o Nunes a ficar 30 dias sem fazer contrato sem licitação com os amigos.",2024-09-20T15:14:36.378Z,0,0,0,2024-09-20T15:14:36.378Z,brunoantunessp.bsky.social,,did:plc:zll5xpxo3cjaonapr2o74iah
at://did:plc:v6urpcdxhnycn6o7pmloqwln/app.bsky.feed.post/3l4lsrhuvn22f,bafyreic7qtk2kys77dzq6o6vum5bq5jes5l2ainbbir2fciifbnl6pj5hm,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4lrhuhse22u,Simbora apresentar as nossas propostas pra mudar São Paulo! Acompanhe ao vivo o #DebateSBT: www.youtube.com/watch?v=YIa-...,Vote Tabata 40 para ganhar do Nunes,2024-09-20T14:52:09.203Z,0,0,0,2024-09-20T14:52:07.315Z,valeriayida.bsky.social,,did:plc:v6urpcdxhnycn6o7pmloqwln
at://did:plc:uxbwnfq4f3wyxxrghsps3o6c/app.bsky.feed.post/3l4pakqfcab2o,bafyreihy44pq776jghv4corknq6jerkuaofgotrl7jfky47t54x6um6jnu,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4lrhuhse22u,Simbora apresentar as nossas propostas pra mudar São Paulo! Acompanhe ao vivo o #DebateSBT: www.youtube.com/watch?v=YIa-...,"Batatinha, quando nasce,
Quando fala: só promessa,
Na cidade, a mesma lerdeza,
E nas ruas, a fraqueza.  
Diz que é liberal, mas é piada,
Só cortando, nada é feito,
A educação, esquecida,
É só demagogia mesmo, e não há jeito.  
Ah, Batatinha, que horror,
Promessas vazias, sem amor",2024-09-21T23:36:51.182Z,0,0,0,2024-09-21T23:36:51.182Z,popularchenko.bsky.social,POPULARCHENKO,did:plc:uxbwnfq4f3wyxxrghsps3o6c
at://did:plc:spbvrhps6lg6fmtjhblp7mev/app.bsky.feed.post/3l4lvf7oa3c2a,bafyreig2uwqqbk4tudks6eq6thwtu5m6anjz4iif3xswnbeswlcwk3kib4,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4lrhuhse22u,Simbora apresentar as nossas propostas pra mudar São Paulo! Acompanhe ao vivo o #DebateSBT: www.youtube.com/watch?v=YIa-...,Boa sorte 🍀,2024-09-20T15:38:56.905Z,0,0,0,2024-09-20T15:38:56.905Z,ficaadica.bsky.social,serenus,did:plc:spbvrhps6lg6fmtjhblp7mev
at://did:plc:jcacl7tih7wyjmsztqbqewev/app.bsky.feed.post/3l4lscgvm5k2h,bafyreihfdgyevpkexcv4waro6th3t5xyyfx7jjwfau5r7vzcyl5xlczvqq,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4lrhuhse22u,Simbora apresentar as nossas propostas pra mudar São Paulo! Acompanhe ao vivo o #DebateSBT: www.youtube.com/watch?v=YIa-...,“Marçal é o candidato “Jogo do Tigrinho”,2024-09-20T14:43:42.371Z,0,0,1,2024-09-20T14:43:42.371Z,drricvjunq.bsky.social,RicVJ,did:plc:jcacl7tih7wyjmsztqbqewev
at://did:plc:evxfi3t7yncm7wbrta4zs446/app.bsky.feed.post/3l4ls5erimk2a,bafyreiackmeabqndbxiogg7pzw5c2tvjmwypk6k32uxakk7qf6hg6nnaau,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4lrhuhse22u,Simbora apresentar as nossas propostas pra mudar São Paulo! Acompanhe ao vivo o #DebateSBT: www.youtube.com/watch?v=YIa-...,Quantos direitos vc vai arrancar do pobre e que o lemman mandou vender?,2024-09-20T14:40:52.537Z,0,0,1,2024-09-20T14:40:52.537Z,zerenato77.bsky.social,Zé Renato Ribeiro ,did:plc:evxfi3t7yncm7wbrta4zs446
at://did:plc:6mcopfer6kelyqezcc26657q/app.bsky.feed.post/3l4mjb3xep62x,bafyreicbsjvqql6cmlvnbnudslawdywkteauvjxbr7n7trqbkw6lp5uy2e,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4lrhuhse22u,Simbora apresentar as nossas propostas pra mudar São Paulo! Acompanhe ao vivo o #DebateSBT: www.youtube.com/watch?v=YIa-...,Não votem nestes vagabundos que protegem o psicopata Alexandre de Moraes,2024-09-20T21:34:34.233Z,0,0,0,2024-09-20T21:34:34.019Z,marcotc.bsky.social,,did:plc:6mcopfer6kelyqezcc26657q
at://did:plc:v6urpcdxhnycn6o7pmloqwln/app.bsky.feed.post/3l4lspf3ysu2t,bafyreiba2zst24g74prbz26yc2kknf6w2524fhddyjghkm7qoqdktt4tqe,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4lpnnxfhk2x,"Eles querem que você vote por medo. Quebra eles!

youtu.be/f6vd3psAWTg?...",Vote Tabata 40 para ganhar do Nunes,2024-09-20T14:50:59.193Z,0,0,0,2024-09-20T14:50:57.316Z,valeriayida.bsky.social,,did:plc:v6urpcdxhnycn6o7pmloqwln
at://did:plc:uxbwnfq4f3wyxxrghsps3o6c/app.bsky.feed.post/3l4pal7i7hd2z,bafyreieh3whwyulxqqcsgaatki6xykizidb6kaxyfdvf4yswuc5kbubp6a,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4lpnnxfhk2x,"Eles querem que você vote por medo. Quebra eles!

youtu.be/f6vd3psAWTg?...","Batatinha, quando nasce,
Quando fala: só promessa,
Na cidade, a mesma lerdeza,
E nas ruas, a fraqueza.  
Diz que é liberal, mas é piada,
Só cortando, nada é feito,
A educação, esquecida,
É só demagogia mesmo, e não há jeito.  
Ah, Batatinha, que horror,
Promessas vazias, sem amor",2024-09-21T23:37:07.000Z,0,0,0,2024-09-21T23:37:07.000Z,popularchenko.bsky.social,POPULARCHENKO,did:plc:uxbwnfq4f3wyxxrghsps3o6c
at://did:plc:y4qmsi6ftyipj7mtwatuzasb/app.bsky.feed.post/3l4ll6jujqk2u,bafyreiblzndwgufqsugcgn7evjsihhcpj6ivyecvaflv3ukz7bssfka22q,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4k7ubw3vk2w,"Eu vou investir na GCM, contratar mais fiscais e garantir que a Prefeitura resolva todos os chamados de perturbação do sossego. Assim a Lei do Psiu é respeitada e a Polícia Militar pode focar no combate ao crime, que é o trabalho dela.","Vamos nessa, prefeita! 4️⃣0️⃣",2024-09-20T12:36:15.260Z,0,0,0,2024-09-20T12:36:15.260Z,veronica40404.bsky.social,Veronica Vereadora 40404,did:plc:y4qmsi6ftyipj7mtwatuzasb
at://did:plc:uxbwnfq4f3wyxxrghsps3o6c/app.bsky.feed.post/3l4pallw6pa2q,bafyreigmmm55ugj7muzc5xrxucpuxokwu55sh3exu7yasbgdc6k2juy4jy,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4k7ubw3vk2w,"Eu vou investir na GCM, contratar mais fiscais e garantir que a Prefeitura resolva todos os chamados de perturbação do sossego. Assim a Lei do Psiu é respeitada e a Polícia Militar pode focar no combate ao crime, que é o trabalho dela.","Batatinha, quando nasce,
Quando fala: só promessa,
Na cidade, a mesma lerdeza,
E nas ruas, a fraqueza.  
Diz que é liberal, mas é piada,
Só cortando, nada é feito,
A educação, esquecida,
É só demagogia mesmo, e não há jeito.  
Ah, Batatinha, que horror,
Promessas vazias, sem amor",2024-09-21T23:37:20.036Z,0,0,0,2024-09-21T23:37:20.036Z,popularchenko.bsky.social,POPULARCHENKO,did:plc:uxbwnfq4f3wyxxrghsps3o6c
at://did:plc:pf47s4hknpx7ts2luxd7xhe7/app.bsky.feed.post/3l4kozuag3k2w,bafyreiawzlltwpbldnr7qlcy5gpcfunheo3n43h7rzthew4vxjuiyx3uj4,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4k7ubw3vk2w,"Eu vou investir na GCM, contratar mais fiscais e garantir que a Prefeitura resolva todos os chamados de perturbação do sossego. Assim a Lei do Psiu é respeitada e a Polícia Militar pode focar no combate ao crime, que é o trabalho dela.","Lei do Psiu é para proibir pobre de se divertir. 

Qualquer casa de música tem que ter isolamento acústico e manobrista. 

Escolas de samba nunca existiriam. 

Vai proibir igreja evangélica de fazer barulho?",2024-09-20T04:12:33.736Z,0,0,0,2024-09-20T04:12:33.736Z,pauloeduneves.bsky.social,Paulo E.,did:plc:pf47s4hknpx7ts2luxd7xhe7
at://did:plc:lnzpf5sypiidgljg7zoo55xt/app.bsky.feed.post/3l4vrley5ri2x,bafyreigifhxxs54oq6h5mgwe46hokymynsikshunc362tmtdqn44mwtdbi,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4k7ubw3vk2w,"Eu vou investir na GCM, contratar mais fiscais e garantir que a Prefeitura resolva todos os chamados de perturbação do sossego. Assim a Lei do Psiu é respeitada e a Polícia Militar pode focar no combate ao crime, que é o trabalho dela.","Suas propostas para a cidade de #SãoPaulo são inteligentes e bem fundamentadas, em todos os aspectos da governabilidade municipal, seja na saúde, educação, mobilidade urbana, reintegração social de moradores de ruas e na segurança pública.",2024-09-24T13:57:26.100Z,0,0,0,2024-09-24T13:57:26.100Z,dairley.bsky.social,DAIRLEY SANTOS FERREIRA VANDERLEY,did:plc:lnzpf5sypiidgljg7zoo55xt
at://did:plc:hteyer6kcwlih7ia3zg4fq2p/app.bsky.feed.post/3l4khltj7ps2f,bafyreigjutmgjv52rco74qkramowjoia3o25n7lza3nvxe5zobwnvovqda,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4k7ubw3vk2w,"Eu vou investir na GCM, contratar mais fiscais e garantir que a Prefeitura resolva todos os chamados de perturbação do sossego. Assim a Lei do Psiu é respeitada e a Polícia Militar pode focar no combate ao crime, que é o trabalho dela.","se for pra falar de perturbação do sossego, deveria começar pelo tanto de escapamento de moto irregular que anda por sp. o som é insuportável, os motoqueiros estão nem aí e a gcm não tem como dar conta. o trabalho tem que ser feito em conjunto.",2024-09-20T01:59:27.519Z,0,0,0,2024-09-20T01:59:27.409Z,vlpn.bsky.social,nath ❀,did:plc:hteyer6kcwlih7ia3zg4fq2p
at://did:plc:evnefddcbquw4znveinftgdq/app.bsky.feed.post/3l4k7zkl6wk2s,bafyreibyhoobtgqpyferqqn2wav4ovlxvlscyk552zols7g57hfny5priy,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4k7ubw3vk2w,"Eu vou investir na GCM, contratar mais fiscais e garantir que a Prefeitura resolva todos os chamados de perturbação do sossego. Assim a Lei do Psiu é respeitada e a Polícia Militar pode focar no combate ao crime, que é o trabalho dela.","Gosto disso.
Em SP faz muita diferença",2024-09-19T23:43:57.362Z,0,0,0,2024-09-19T23:43:57.362Z,johnyjapon.bsky.social,Naekaua,did:plc:evnefddcbquw4znveinftgdq
at://did:plc:7hnr3obzpjo4popomzqbja6i/app.bsky.feed.post/3l4kb4dakys2z,bafyreibonmzlinfw5fv4a5ougsokijlwxydtdpgv2tqrrkh4p2uzo36eqq,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4k7ubw3vk2w,"Eu vou investir na GCM, contratar mais fiscais e garantir que a Prefeitura resolva todos os chamados de perturbação do sossego. Assim a Lei do Psiu é respeitada e a Polícia Militar pode focar no combate ao crime, que é o trabalho dela.",Kkkkk dahora Tábata esses cortes relâmpagos 💖,2024-09-20T00:03:24.323Z,0,0,0,2024-09-20T00:03:24.323Z,sabrino14681409.bsky.social,Roxinante Bilau,did:plc:7hnr3obzpjo4popomzqbja6i
at://did:plc:5qnooarunk2qbng7i4auxwjf/app.bsky.feed.post/3l4kd4jumis2k,bafyreibnvjraxrvh4m333w5sb7bnski7vr3uwdewr4ehbil7nlzx5qnbme,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4k7ubw3vk2w,"Eu vou investir na GCM, contratar mais fiscais e garantir que a Prefeitura resolva todos os chamados de perturbação do sossego. Assim a Lei do Psiu é respeitada e a Polícia Militar pode focar no combate ao crime, que é o trabalho dela.",Vai nada.,2024-09-20T00:39:19.124Z,0,0,0,2024-09-20T00:39:18.914Z,fabiogomesribeiro.bsky.social,Fabio Ribeiro,did:plc:5qnooarunk2qbng7i4auxwjf
at://did:plc:vr4rmt3be3ebemle2vhhhvus/app.bsky.feed.post/3l4kekn7rdk22,bafyreiayy6xperuvnzhz43tqokx2o5ksbivqi7ouq7zaiyky3o4skhfe7u,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4jibriqnc2c,"Ricardo Nunes disse se arrepender de ter apoiado a obrigatoriedade de vacina na pandemia. É um prefeito medíocre e oportunista, que desonra o trabalho do Bruno Covas. Vale tudo pela eleição?","Complicado.
Acredito que ele disse isso para atrair parte do eleitorado bolsonarista que estão pretendendo votar no Pablinho.
Como vc falou, vc tudo pela eleição, infelizmente.",2024-09-20T01:06:01.102Z,0,0,0,2024-09-20T01:05:06.018Z,danielsm85.bsky.social,,did:plc:vr4rmt3be3ebemle2vhhhvus
at://did:plc:v53f7xrg3hjvjg647uvdokly/app.bsky.feed.post/3l4jj3w3fdt2l,bafyreiffxqdoi5juhq5inxquzkzvful4cuen6xvwjwigxd4dpw67bvukwa,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4jibriqnc2c,"Ricardo Nunes disse se arrepender de ter apoiado a obrigatoriedade de vacina na pandemia. É um prefeito medíocre e oportunista, que desonra o trabalho do Bruno Covas. Vale tudo pela eleição?",Esse aí tá desesperado pelo voto bolsonarista.,2024-09-19T16:53:39.852Z,0,0,0,2024-09-19T16:53:39.852Z,sachasibraz.bsky.social,Sacha,did:plc:v53f7xrg3hjvjg647uvdokly
at://did:plc:sohfqvcgg3cvov4d5cuhbeas/app.bsky.feed.post/3l4khga6g4k2k,bafyreige4apiy7qcb7ddkcpueisr3xpc3hb2pa7bimeqkg3vxjlvz4ocha,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4jibriqnc2c,"Ricardo Nunes disse se arrepender de ter apoiado a obrigatoriedade de vacina na pandemia. É um prefeito medíocre e oportunista, que desonra o trabalho do Bruno Covas. Vale tudo pela eleição?","Tem que falar no debate também, né? 

O Boulos fala dos projetos para São Paulo e das verdades que precisam ser ditas, sem medo. 😏",2024-09-20T01:56:18.250Z,1,0,0,2024-09-20T01:56:18.250Z,soniarribe.bsky.social,Sônia🚩🐊🍁🍀🌷,did:plc:sohfqvcgg3cvov4d5cuhbeas
at://did:plc:lnzpf5sypiidgljg7zoo55xt/app.bsky.feed.post/3l4vrrcrczf2m,bafyreifdntmlmpeajbvbob47x32bu6kmciqpucbzszrobfcwqwr6t2nefa,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4jibriqnc2c,"Ricardo Nunes disse se arrepender de ter apoiado a obrigatoriedade de vacina na pandemia. É um prefeito medíocre e oportunista, que desonra o trabalho do Bruno Covas. Vale tudo pela eleição?","O @ricardonunes15.bsky.social é uma cria do #bolsonarismo, da mesma forma que o @pablomarcal.bsky.social, e a política que eles fazem é de intolerância, negacionismo, preconceitos, homofobia, misoginia, machismo, nepotismo e principalmente corrupção, com desvios do dinheiro público.",2024-09-24T14:00:45.107Z,0,0,0,2024-09-24T14:00:45.107Z,dairley.bsky.social,DAIRLEY SANTOS FERREIRA VANDERLEY,did:plc:lnzpf5sypiidgljg7zoo55xt
at://did:plc:frrzudiryqjo6trlndb3ivkj/app.bsky.feed.post/3l4jw32vw3q2o,bafyreieztlijuxokteaoakbeqgzfmjeis54l2awz3irrcnuhfhrx6gnrwm,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4jibriqnc2c,"Ricardo Nunes disse se arrepender de ter apoiado a obrigatoriedade de vacina na pandemia. É um prefeito medíocre e oportunista, que desonra o trabalho do Bruno Covas. Vale tudo pela eleição?","Eu acho que você fizerem um vídeo como que fez ligando o Lamaçal ao crime organizado, o Nunes cai e você sobe.",2024-09-19T20:45:50.779Z,0,0,0,2024-09-19T20:45:50.779Z,franz-josefh.bsky.social,Franz Josef,did:plc:frrzudiryqjo6trlndb3ivkj
at://did:plc:cxhsgi4jlswyuxhoxi7cap37/app.bsky.feed.post/3l4jory5agu2w,bafyreigzv5kejgfg5y7qd2l2v2thwwfh76ifj5coo233r4aypbypsrbzpi,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4jibriqnc2c,"Ricardo Nunes disse se arrepender de ter apoiado a obrigatoriedade de vacina na pandemia. É um prefeito medíocre e oportunista, que desonra o trabalho do Bruno Covas. Vale tudo pela eleição?","Tabata Amaral é uma alternativa para quem deseja fugir da armadilha da polarização.
questoesrelevantes.wordpress.com/2024/08/23/a...",2024-09-19T18:35:29.697Z,0,0,1,2024-09-19T18:35:29.697Z,paulofalcao2222.bsky.social,,did:plc:cxhsgi4jlswyuxhoxi7cap37
at://did:plc:bjv24razwx75twzvibaqhpqe/app.bsky.feed.post/3l4l4rg4e6s2e,bafyreiagiq5qwk4g7ue4xcsyqnd2javukbyvnhzgrkgady6eeltjwnzpne,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4jibriqnc2c,"Ricardo Nunes disse se arrepender de ter apoiado a obrigatoriedade de vacina na pandemia. É um prefeito medíocre e oportunista, que desonra o trabalho do Bruno Covas. Vale tudo pela eleição?",Vc ficar em cima do muro no segundo turno ajudar a eleger esse tipo de canalha.,2024-09-20T08:18:21.670Z,0,0,0,2024-09-20T08:18:21.670Z,paulguimaraes.bsky.social,Paulo Guimarães  1️⃣3️⃣1️⃣3️⃣1️⃣ & 5️⃣0️⃣🚩🇧🇷🦋,did:plc:bjv24razwx75twzvibaqhpqe
at://did:plc:vnsxdgy3jsc7s5ma7mz3xutf/app.bsky.feed.post/3l4eipkyj7d2i,bafyreihick25kobaon3mpcqm2kwobn3lfa6mtauvznqal7mgphzv53z5gm,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4ea6povv426,Pablo Marçal mente. Chega de tanta baixaria! #Tabata40,"A pergunta da Marina Helena para Tabata foi mais uma forma de atacá-la pelo machismo, colocando o namoro da Tabata no debate, o que isso tem a ver com a cidade de São Paulo? Agora faça ela provar o que falou, mete o processo",2024-09-17T17:03:27.639Z,1,0,3,2024-09-17T17:03:27.639Z,anapszvz.bsky.social,Ana,did:plc:vnsxdgy3jsc7s5ma7mz3xutf
at://did:plc:twnjr4w3dlakn3h4u3wshubx/app.bsky.feed.post/3l4ggvn2p3o2u,bafyreieqjhrq55t4xxrvviemgkhzci534hgc5v37rbcur43sdfw52gje3y,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4ea6povv426,Pablo Marçal mente. Chega de tanta baixaria! #Tabata40,"Temos 3 candidato homem bem estabelecido, parece até uma eleição machista.",2024-09-18T11:36:24.902Z,0,0,0,2024-09-18T11:36:23.413Z,mitsuo1.bsky.social,,did:plc:twnjr4w3dlakn3h4u3wshubx
at://did:plc:jislg3rhwh2vzdusj2ejqnj4/app.bsky.feed.post/3l4f5d7jzjh2m,bafyreibzjhaa3xfhdn56o36l2no5fcqvsknpaymivw6l4rz3tb6tzeqy7u,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4ea6povv426,Pablo Marçal mente. Chega de tanta baixaria! #Tabata40,"Sentimentos mistos e ambíguos em relação à Tabata. Acabei de vê-la no @maumeirelles.bsky.social e achei tão gente boa e até senti que é o tipo de pessoa que gostaria de ter no círculo de amizades…
Mas não votaria nela. 🤷‍♂️ 
Ainda com ranço da atuação da reforma da previdência.",2024-09-17T23:12:21.542Z,0,0,2,2024-09-17T23:12:21.542Z,miaujur.bsky.social,,did:plc:jislg3rhwh2vzdusj2ejqnj4
at://did:plc:jbjpimdorwi3jdcgkjh3mlv4/app.bsky.feed.post/3l4ec2ld26723,bafyreiasdbmff2kob46hopr3u4wlvih6fvt2cjpipuvdupjbbwpw3dzen4,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4ea6povv426,Pablo Marçal mente. Chega de tanta baixaria! #Tabata40,"Tabata amaral COLOCOU O MARCAL NO BOLSO! 

Falou que não tinha medo de MARMANJO e jogou no tema mais sensível

Se marcal é o cara da Liberdade total de expressão pq tem processos para tirar conteúdos da Tabata? 

Genial e o burro só pede direito de resposta negado por temas que já falou!",2024-09-17T15:04:20.920Z,0,0,1,2024-09-17T15:04:20.920Z,canaldorex.bsky.social,Rex,did:plc:jbjpimdorwi3jdcgkjh3mlv4
at://did:plc:evnefddcbquw4znveinftgdq/app.bsky.feed.post/3l4eafxp2fr2m,bafyreiaka4l3m5eguql64zfy5evt6f43lqstmdz7aajbujqerm7riwplsu,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4ea6povv426,Pablo Marçal mente. Chega de tanta baixaria! #Tabata40,"Ele pediu desculpas pro Datena, depois chamou de ""Jack"".",2024-09-17T14:34:55.667Z,0,0,1,2024-09-17T14:34:55.667Z,johnyjapon.bsky.social,Naekaua,did:plc:evnefddcbquw4znveinftgdq
at://did:plc:d34sewg5blntslusmzq5kgwg/app.bsky.feed.post/3l4efc47gaw2v,bafyreiankhnzf5ecbrdyfbmsnseocal2sxmb6ug2ozuqq4tuv65oyffl6m,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4ea6povv426,Pablo Marçal mente. Chega de tanta baixaria! #Tabata40,faz o M,2024-09-17T16:02:13.896Z,1,0,0,2024-09-17T16:02:13.896Z,kaiera07.bsky.social,,did:plc:d34sewg5blntslusmzq5kgwg
at://did:plc:arxrcxyxmligbvk5czbbioes/app.bsky.feed.post/3l4gxrdvgnf2f,bafyreifpuhykb27xk5zaoq5jk6jln3vqu7uthz3rmqk6jvijg4hg2wl75m,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4ea6povv426,Pablo Marçal mente. Chega de tanta baixaria! #Tabata40,"Assisti os 2 debates e os homens foram patéticos. Tabata sempre focando em levar o tempo de resposta pra apresentar sua proposta pra cidade. Se eu votasse em SP seria na Tabata, sem dúvida",2024-09-18T16:38:13.655Z,0,0,0,2024-09-18T16:38:13.213Z,carol1na.bsky.social,ℭᵃʳᵒᴸ ,did:plc:arxrcxyxmligbvk5czbbioes
at://did:plc:6qtksrt7udsggxyhd5rypprv/app.bsky.feed.post/3l4jmuhuv6g2y,bafyreiebuewrsnad4ckwzmjrtgjkywafsywoy4nzybenbseghrulz7pa2q,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4ea6povv426,Pablo Marçal mente. Chega de tanta baixaria! #Tabata40,"Vergonhoso o que ele fez e tem feito. Minha solidariedade, Tabata",2024-09-19T18:01:05.960Z,0,0,0,2024-09-19T18:01:05.960Z,keiviana.bsky.social,KeiViana,did:plc:6qtksrt7udsggxyhd5rypprv
at://did:plc:5uizoz7ncystvklf7zehwudn/app.bsky.feed.post/3l4ejul3rtb2h,bafyreiea6pnkqna2quajnxkgt4czhihlipsyavfzanbphqmeas6uoj4b2y,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4ea6povv426,Pablo Marçal mente. Chega de tanta baixaria! #Tabata40,Ele joga com a ignorância do eleitor,2024-09-17T17:24:08.552Z,0,0,1,2024-09-17T17:24:08.552Z,ldfp.bsky.social,LUIZ ,did:plc:5uizoz7ncystvklf7zehwudn
at://did:plc:5uizoz7ncystvklf7zehwudn/app.bsky.feed.post/3l4ejpn5feg2y,bafyreiev42ruwiaqnpgiawiqmqovdkqe2sgmzh7xywaddgjlmxqskg5dry,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4ea6povv426,Pablo Marçal mente. Chega de tanta baixaria! #Tabata40,Baixaria,2024-09-17T17:21:23.109Z,0,0,1,2024-09-17T17:21:23.109Z,ldfp.bsky.social,LUIZ ,did:plc:5uizoz7ncystvklf7zehwudn
at://did:plc:zdv5cg6gicx6jaar5h424wuc/app.bsky.feed.post/3l4e2zcmgn42f,bafyreigwmqxomeo5llqkrme62jxy7u3esvfnyhcdptz5m4msg32ymaiw5a,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4e2l35i2n24,"É daqui a pouco, pessoal! 💪🏼 Espero vocês, às 10h20, na Rede TV, para mais um debate.",Se não tiver cadeirada eu nem vejo,2024-09-17T12:58:20.797Z,0,0,0,2024-09-17T12:58:20.797Z,juliocesar13.bsky.social,,did:plc:zdv5cg6gicx6jaar5h424wuc
at://did:plc:wap7ic2hpkkpljam6gu3oxv3/app.bsky.feed.post/3l4gpr2x2c42g,bafyreidjf7vze4lvvukbmplu736izkovhyul4vtp4ler5r3rrozk32qxam,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4e2l35i2n24,"É daqui a pouco, pessoal! 💪🏼 Espero vocês, às 10h20, na Rede TV, para mais um debate.",Parabéns por não ter respondido ao lamaçal.,2024-09-18T14:14:53.577Z,0,0,0,2024-09-18T14:14:53.577Z,margret59.bsky.social,Margret,did:plc:wap7ic2hpkkpljam6gu3oxv3
